pH,EC,light %,Water level
6.141117641,1.745181114,0.683003896,7.812983924
6.254603349,1.799788685,0.642523758,8.403113381
6.260897631,1.735411557,0.600048726,8.203388907
6.279671971,1.732824327,0.692662178,7.847696536
6.303974866,1.838969757,0.691562258,8.031066119
6.184386087,1.718714892,0.61873602,7.771838315
6.154447631,1.72087961,0.664494423,8.347371953
6.258943719,1.708068158,0.669054955,7.732347083
6.091358057,1.723777893,0.658987143,7.7448241
6.319687042,1.871257212,0.60890048,8.177033079
6.279815253,1.780389628,0.638031061,7.943509984
6.079528041,1.827022116,0.676227773,8.095282681
6.252375459,1.89486215,0.694359812,8.356487306
6.066099722,1.859005048,0.66553589,7.839523664
6.275318732,1.713216147,0.682886643,7.829084898
6.175257479,1.860440288,0.627663258,7.762850818
6.315247041,1.71640996,0.665269255,8.420567668
6.346137124,1.716949008,0.688644009,8.322673039
6.254955376,1.885390696,0.600220435,8.325713491
6.060703651,1.897060002,0.683675768,8.384860319
6.080128601,1.741150401,0.628322254,7.701711154
6.25922,1.712305465,0.680016317,7.954687013
6.311645278,1.808546098,0.642961135,8.087686402
6.182080577,1.704169605,0.629630013,8.371916041
6.238233103,1.883563731,0.656376861,8.187546464
6.257134322,1.703362062,0.686408534,8.357906184
6.231505345,1.885418267,0.620037272,8.120682009
6.04806199,1.786914898,0.644558762,8.270190126
6.255519904,1.89644741,0.616408376,7.787546946
6.078400794,1.846605753,0.627240892,7.864368821
6.291780259,1.730371078,0.684586398,8.123139617
6.20488956,1.81255214,0.603988486,8.289607337
6.047966072,1.744777737,0.666396407,8.128601564
6.015359284,1.85033078,0.627468822,7.972774505
6.042021469,1.887463935,0.63323545,7.953743637
6.32731377,1.780297213,0.613253659,8.417445811
6.150408645,1.741352477,0.679242825,7.971499381
6.176787846,1.777219685,0.664085096,8.41313893
6.023349928,1.870179118,0.635864913,7.733680547
6.237898776,1.828446298,0.655255087,8.400510098
6.185083725,1.829813266,0.615896349,8.347510324
6.346413921,1.865968144,0.616851276,8.31296519
6.266715646,1.708675241,0.693662525,7.906534344
6.0147798,1.817522972,0.640451764,8.07453825
6.251403779,1.795262197,0.683544359,8.016487491
6.1220631,1.721393883,0.66529228,7.815293367
6.271825814,1.877588455,0.622270378,7.900602787
6.125123667,1.88208404,0.644563668,7.942678019
6.163355575,1.792947024,0.628791609,7.864760356
6.28447553,1.789521491,0.67191817,7.846862533
6.212038527,1.817313955,0.68899082,8.144843686
6.115025437,1.734914586,0.684303065,8.147625745
6.1288526,1.842925457,0.67101012,8.016785714
6.026612809,1.747217753,0.62482187,8.049213546
6.019312373,1.702665422,0.685103724,7.963075194
6.186927564,1.713678971,0.630112271,7.7542689
6.012390015,1.713717436,0.608133928,7.855391903
6.330281908,1.704360975,0.616233283,7.968457056
6.212265885,1.88784329,0.680545736,7.908762648
6.132808003,1.723473642,0.622122263,7.701401063
6.081404186,1.815270428,0.637070797,8.188178944
6.28447211,1.766932937,0.663633426,7.70065906
6.099807053,1.875098686,0.676727859,8.01856456
6.338545132,1.777325485,0.61093076,7.917991142
6.008500357,1.712081288,0.624319365,8.178524074
6.2804354,1.73564805,0.656170587,7.758357232
6.073852278,1.833255771,0.644524585,8.18606828
6.190096666,1.770145159,0.656853748,7.976558296
6.168757218,1.818926989,0.62465588,7.815645949
6.305422048,1.822650331,0.626149098,7.972320404
6.242715069,1.771145461,0.659877677,7.981221858
6.229024183,1.755879348,0.668644805,7.961516207
6.104238712,1.765693162,0.645943725,8.168504971
6.173382108,1.812821439,0.615445249,7.832911865
6.195995732,1.712497549,0.656722768,7.968416828
6.178125925,1.850980263,0.62010557,7.765217208
6.061058559,1.716865721,0.611866413,7.970000117
6.04272016,1.741262499,0.628526046,8.37732147
6.0147062,1.83504987,0.609874082,8.152814621
6.031279119,1.760316165,0.660230171,7.945049031
6.057110849,1.888323238,0.600238715,8.217850125
6.052793846,1.843393521,0.688582723,7.882706312
6.121877576,1.703877269,0.62453438,8.332980276
6.010927039,1.789562495,0.665374879,7.718048905
6.225609209,1.720838294,0.622163758,8.361793652
6.051077214,1.840693672,0.622159948,8.091458272
6.297361779,1.723531452,0.678206112,7.936164858
6.115050454,1.833529328,0.664906701,7.913040765
6.184539786,1.849227146,0.604560324,7.9984717
6.094063366,1.862747601,0.61699495,8.279019291
6.170535648,1.818415284,0.674330447,8.382220809
6.078610342,1.898635546,0.661976183,7.956617984
6.014145815,1.893796418,0.608042094,7.710549993
6.326777412,1.759296958,0.676761055,8.246811881
6.202250032,1.804165317,0.634660726,8.237255386
6.12256658,1.892433538,0.688729143,8.066296154
6.249941732,1.811443045,0.686688484,8.06625867
6.152248956,1.850816831,0.648191354,8.281043071
6.070542541,1.725527251,0.631640556,8.237205877
6.033888128,1.82734345,0.669107658,8.127592959
6.23260737,1.794730673,0.674256344,8.400888015
6.321805612,1.80721274,0.632108751,7.914789547
6.322379574,1.80349575,0.619812217,8.222514209
6.169103576,1.858458714,0.614528731,7.954843092
6.286402637,1.816681123,0.622581149,7.717342849
6.199118331,1.862348087,0.691438862,7.775998631
6.204896064,1.856034475,0.621587627,8.304073781
6.145173793,1.746768488,0.685321872,8.153293453
6.22768293,1.804887315,0.690252564,8.081062297
6.286910788,1.713007808,0.666092541,8.092563847
6.34840482,1.765284067,0.665201795,8.15031072
6.34820029,1.832963095,0.652628058,8.322247759
6.199119902,1.788074107,0.684923628,7.772358229
6.266152328,1.759357018,0.627463495,8.081676494
6.129287802,1.721107946,0.607147648,8.343760164
6.342460857,1.876029511,0.607273541,8.329269642
6.021405809,1.834592322,0.647131472,8.057730007
6.234725392,1.814077537,0.608002201,7.879238675
6.143785891,1.779450603,0.652020059,8.290575187
6.256560815,1.82834985,0.638578417,8.304587976
6.26565879,1.865509231,0.686803072,7.806733858
6.074805889,1.752531406,0.620538569,8.316595273
6.008697865,1.738158066,0.681910425,8.274402777
6.296145354,1.791338553,0.681621066,8.291017891
6.023143252,1.717500148,0.668067454,8.069121461
6.028182013,1.702304423,0.601118089,7.983410428
6.339633241,1.74854461,0.686302621,8.135843487
6.099200465,1.714036292,0.632102892,7.976725753
6.024828368,1.7560929,0.667207531,8.440014676
6.158355101,1.803806248,0.626714548,7.829844374
6.067951476,1.824329504,0.606164813,8.206083576
6.328894273,1.812600249,0.627398582,8.404370552
6.081160159,1.835720584,0.636865132,7.832949535
6.326250861,1.888659928,0.688858369,8.140739586
6.062289122,1.757306193,0.689506354,8.134921336
6.083474902,1.850289922,0.680215542,8.224361436
6.06201485,1.80357796,0.625672416,8.246000208
6.225778177,1.761259965,0.654846019,7.815563306
6.291682909,1.720008659,0.628984407,8.262331239
6.013495048,1.72660043,0.628557707,8.438638822
6.067809499,1.778735658,0.649706409,8.421882517
6.181756922,1.781796099,0.639752064,7.87753169
6.084276199,1.755907511,0.673128067,8.026267405
6.093241999,1.712654098,0.618775455,7.866420842
6.030402567,1.850829213,0.614477445,8.161773462
6.083648846,1.873063805,0.614621327,8.423852537
6.284179971,1.822884406,0.67630539,7.82771843
6.338453831,1.755981582,0.673980676,7.83456749
6.068987599,1.834751984,0.613894821,8.086828835
6.061007922,1.811735883,0.692132046,7.812612355
6.198889955,1.811651131,0.642993929,8.369393819
6.149734504,1.866542291,0.605438733,7.734877954
6.271751019,1.772079026,0.642764706,7.805364538
6.193420004,1.724728976,0.654545477,7.895389845
6.090452217,1.821904092,0.671623305,8.072626675
6.008738888,1.815624173,0.684232869,8.078507703
6.285901748,1.870949643,0.647899868,8.062632604
6.121313391,1.725480415,0.649224561,7.881610744
6.071625319,1.837749171,0.601301753,7.964418859
6.162683072,1.726292835,0.681473267,7.924922649
6.310837388,1.816863814,0.679265705,8.437080766
6.142557226,1.880058755,0.686552463,8.017110918
6.318365564,1.886727389,0.616337217,7.757094234
6.307316755,1.858473909,0.627968603,7.729615612
6.229165018,1.740125548,0.616398966,7.897894424
6.127788101,1.812055442,0.608184822,8.161946133
6.343286835,1.810196211,0.654009171,8.239236353
6.180887328,1.867473534,0.611293232,8.298000075
6.102860737,1.778504228,0.690054745,8.067719394
6.00918035,1.821116207,0.631354982,8.324535548
6.065185185,1.803913104,0.625698679,8.090099908
6.31772332,1.788519897,0.64018483,8.374331332
6.125372183,1.759668673,0.67500961,8.126903358
6.105218853,1.851749684,0.665908059,7.909893424
6.280478612,1.806692419,0.688866914,7.964388273
6.164857355,1.857568364,0.627499508,8.12148103
6.253104624,1.874235047,0.694465037,8.14248471
6.300745491,1.835609685,0.624034307,8.036211198
6.03259178,1.748902079,0.614483791,7.982887747
6.145016072,1.811365861,0.693556679,7.732628599
6.046032095,1.739803656,0.605623998,7.971152533
6.084091643,1.747631596,0.663284804,8.314676472
6.210171855,1.77456652,0.662159735,7.812770302
6.341498092,1.81541729,0.653509849,7.769550683
6.153145548,1.829493297,0.635028665,7.813932782
6.27576286,1.765739357,0.651223069,7.980706644
6.087392988,1.761841848,0.643237164,8.363723877
6.341323596,1.704636313,0.602090489,7.897579355
6.187573112,1.86356645,0.677637526,8.255180685
6.306936827,1.778435124,0.666420237,7.847187459
6.085191705,1.700984319,0.628962106,7.959350414
6.096957115,1.884055925,0.660680354,7.870785173
6.022610465,1.859084245,0.6712765,8.376081522
6.134626976,1.784774437,0.644225244,8.122962701
6.050910731,1.831872698,0.628117186,8.069598824
6.14353505,1.77993882,0.693748069,8.081755172
6.133431037,1.791291412,0.622704105,8.380299492
6.321688195,1.891957869,0.650722735,8.249975411
6.027775549,1.751168201,0.643372808,8.337358908
6.137763792,1.727874439,0.667954989,8.337766408
6.162166276,1.838088385,0.688509581,7.796506709
6.318650043,1.724633707,0.674499304,7.960663486
6.002360874,1.835559391,0.606887125,8.120769052
6.095145008,1.728409242,0.667484527,8.414531371
6.14405912,1.711716834,0.688756524,7.827749004
6.343850436,1.74528795,0.630098513,8.107434779
6.101860762,1.72800583,0.631089315,7.868941539
6.091638985,1.71679947,0.66530978,7.874283558
6.085153386,1.871829076,0.684503173,8.044887994
6.121475095,1.729055082,0.650847794,7.872713107
6.167267575,1.757281326,0.66428215,7.96196776
6.1037457,1.843728893,0.633328566,8.444422099
6.294139247,1.894896779,0.630090027,8.007037093
6.240340641,1.899037776,0.628583905,8.285123864
6.113925413,1.879395932,0.673489141,8.167459641
6.258599257,1.724904742,0.682636377,7.875801507
6.183123218,1.760145393,0.675391574,7.958576025
6.146384728,1.764136397,0.668080894,8.103464468
6.083449266,1.817213214,0.614748038,8.018010283
6.221882297,1.841231816,0.644985665,8.092420225
6.10259825,1.712334278,0.680797268,8.156714153
6.207280117,1.840722162,0.608558553,8.30467244
6.217270727,1.888422142,0.649138381,7.710273532
6.326320152,1.854160834,0.640933636,7.997959082
6.31946342,1.855253218,0.687944376,7.793714093
6.152814121,1.742234986,0.677531266,8.098715077
6.297724894,1.72904185,0.607268208,8.273945602
6.300882181,1.744088132,0.602100938,7.826070609
6.072453941,1.713079934,0.654529374,8.291067144
6.141830962,1.852104093,0.623633882,8.285861522
6.309804986,1.856714314,0.691472916,8.385217092
6.17717664,1.886183619,0.656937639,8.41141997
6.244971038,1.894653008,0.634541986,8.420063371
6.293059517,1.836817455,0.608230356,7.950621574
6.043127937,1.875091433,0.618174369,8.100286393
6.345482578,1.846657156,0.678314246,7.71788865
6.174213943,1.777664794,0.690921368,8.334726575
6.052396586,1.828684053,0.665344771,7.829148402
6.233451717,1.766462747,0.618385725,7.714899661
6.25265111,1.702718671,0.68660976,8.127987744
6.15255584,1.886980434,0.679790807,8.382275266
6.171145284,1.780218817,0.615864243,8.393160643
6.222995096,1.890408208,0.615495558,8.089297396
6.331793146,1.716921546,0.613204133,7.821194012
6.247470626,1.843341947,0.662883663,8.421936721
6.062038898,1.735626515,0.635189826,7.972287551
6.299128436,1.720307624,0.662524595,8.196155313
6.249030212,1.813556259,0.601184887,8.263245048
6.263326101,1.802041292,0.621561659,7.710954227
6.102857077,1.756146325,0.627288598,7.905392307
6.047035739,1.702529523,0.618586861,7.874030003
6.230089727,1.731918969,0.640109231,8.174791036
6.153191551,1.82166273,0.677059183,7.763838057
6.00190404,1.810954175,0.61128001,7.996493674
6.256456544,1.741871645,0.639867853,8.225054758
6.215227859,1.748034796,0.676851171,7.804626263
6.217728352,1.848467493,0.62829772,8.344795551
6.082223136,1.894123358,0.611889495,7.930919954
6.29301005,1.895044811,0.634772439,8.420248674
6.013896648,1.845589072,0.646033454,8.299717993
6.334743175,1.727333127,0.641786885,8.18970357
6.06444414,1.833294167,0.66337414,7.823506712
6.017798279,1.781875627,0.670685496,8.387061882
6.002271959,1.779932174,0.677491472,8.196414664
6.212484134,1.737798254,0.655794247,8.30926238
6.084761251,1.893315181,0.623920986,7.974407444
6.323577408,1.885433167,0.669420528,8.248602319
6.309954717,1.756237223,0.635693201,8.261876689
6.313165444,1.855294846,0.653200558,8.266516849
6.12648897,1.781351945,0.690168385,7.928494091
6.129594114,1.874261291,0.661371558,7.720185599
6.131044459,1.80287211,0.67564506,8.101272958
6.285712163,1.85033607,0.65256199,7.859591026
6.003051606,1.881680811,0.626428833,8.449408237
6.057193405,1.787368006,0.617886709,7.793819243
6.168447602,1.864113304,0.645090908,8.248916035
6.044207188,1.700698572,0.66396432,8.306971321
6.24819137,1.773080219,0.66354834,8.025044417
6.141290682,1.896967056,0.604187268,7.90083784
6.148447183,1.78399754,0.633533748,7.704178628
6.256232104,1.891000819,0.631669035,8.113644857
6.004064136,1.878183449,0.682424455,8.145224834
6.168943047,1.759557245,0.667998109,7.846122419
6.193905456,1.744404271,0.665529658,8.174022692
6.036720173,1.756804927,0.691899637,8.274619451
6.249952185,1.727843239,0.647642547,8.178543958
6.157394771,1.825224037,0.658611601,8.405808657
6.023966626,1.824277507,0.633156542,8.41798349
6.026619441,1.895982563,0.677565314,8.093786225
6.318055667,1.832722146,0.677444646,7.785588807
6.055122088,1.826925072,0.675186759,8.223384007
6.271018808,1.877960699,0.635003119,8.442508191
6.205495101,1.884866194,0.669215028,7.719500048
6.110263833,1.861388914,0.654980381,8.259906991
6.200739444,1.843448353,0.626650178,8.269726697
6.300355916,1.823512442,0.674234808,8.297158487
6.024484037,1.860929255,0.618290877,8.241014108
6.136510187,1.747079983,0.680167938,7.846746076
6.145417438,1.896039277,0.672563971,7.764112556
6.029022498,1.873779134,0.664403988,7.761866916
6.118773164,1.736240887,0.62155663,7.959901169
6.001308745,1.832441623,0.605299376,8.301898975
6.266494996,1.761991552,0.688305607,7.927427816
6.14419139,1.714515901,0.636093986,7.805299156
6.328695244,1.738036384,0.648599014,8.016021471
6.039111104,1.898274824,0.672089771,7.806286895
6.349621662,1.888838208,0.629869707,8.251490001
6.019688236,1.857563547,0.656399472,7.805017779
6.227192532,1.747973584,0.688325409,7.720056207
6.253042925,1.822163229,0.627953729,7.956460029
6.324440832,1.731384563,0.670072421,7.921342832
6.099454928,1.872085975,0.655569356,8.270521355
6.304171643,1.82427867,0.625346142,8.071988729
6.271449453,1.718488696,0.654321741,7.816071815
6.033148208,1.880859648,0.621026327,8.294880316
6.144956125,1.838758443,0.694817434,7.880711213
6.005568064,1.71170117,0.621543617,7.861913808
6.147460535,1.810311458,0.680506952,8.106254539
6.13735397,1.868428201,0.633627711,7.70769188
6.047288511,1.865617885,0.600174696,7.837325738
6.064856676,1.721353632,0.617857464,8.423626509
6.131991856,1.713848857,0.666074334,8.409478515
6.322534284,1.777390877,0.615359322,7.979781149
6.011113701,1.899046417,0.657383167,8.167151022
6.073678609,1.725586744,0.682023161,8.388612912
6.02763017,1.892212062,0.601942589,7.81828243
6.151116746,1.880484147,0.645510964,7.845430175
6.125104567,1.84151796,0.642702379,7.916093939
6.183945416,1.876303572,0.684329472,8.091194533
6.038453632,1.873885198,0.678178263,8.208938826
6.00486995,1.820311218,0.635293773,7.76634795
6.326681974,1.829058607,0.60513473,8.279243769
6.31844367,1.737535491,0.623046037,7.808772662
6.156893373,1.805703496,0.679271984,8.297133061
6.320120823,1.784218127,0.649394714,8.309052682
6.203322321,1.828665606,0.603547789,7.830712589
6.263135481,1.885635166,0.67632568,8.227334597
6.182214437,1.845846024,0.636299281,8.136545062
6.184597062,1.872001224,0.675329795,8.011627533
6.026205558,1.882012061,0.602525862,8.068680092
6.126731832,1.811493097,0.619239125,7.829536655
6.046146745,1.840860366,0.679430259,8.071581445
6.274841041,1.834227077,0.664946189,7.721551301
6.042110795,1.895652898,0.633233592,7.738467573
6.157566998,1.845747678,0.664623812,8.11782951
6.340385311,1.769513418,0.668623084,7.894058635
6.07785475,1.856720109,0.649301015,8.276866414
6.193384318,1.728646626,0.616164977,7.920000441
6.177327183,1.798469274,0.649797249,8.107295124
6.316360867,1.772756903,0.657831601,8.158360979
6.300766214,1.869595534,0.617942574,7.779158865
6.027104108,1.846284988,0.602907566,8.221460078
6.287459103,1.810714007,0.626246163,8.243249576
6.300450888,1.863396456,0.654881987,8.169386002
6.214899317,1.798493436,0.671213959,8.084706624
6.076990645,1.8123103,0.685563706,7.85793174
6.271637878,1.809253172,0.664677189,8.444220326
6.013858789,1.746739223,0.671410282,7.740939599
6.121974019,1.8029115,0.629486156,8.128851939
6.318890375,1.717508728,0.686584244,7.918474677
6.178224363,1.837434598,0.622995923,8.049949241
6.312574569,1.772231257,0.600450544,8.446669983
6.333050271,1.71699564,0.684906483,8.448764393
6.051426358,1.78545286,0.615457204,7.74458242
6.002701609,1.828506895,0.693918231,7.723763793
6.029665459,1.824596565,0.682038162,8.179455168
6.075284393,1.722915773,0.690937075,7.70528611
6.015401446,1.727679186,0.63679401,7.947216732
6.185793516,1.810732353,0.646052672,8.068577293
6.192158227,1.801877386,0.632505846,8.119050958
6.157737285,1.789076594,0.646710636,7.72726533
6.176505005,1.706861793,0.638308658,8.076950987
6.120190391,1.858406024,0.657875861,7.813778408
6.201429238,1.718461253,0.629448699,7.994032059
6.294071854,1.824798798,0.60271161,8.33282927
6.05298498,1.779323872,0.635878994,7.947532001
6.333015924,1.823975155,0.676803362,8.411980985
6.270171879,1.869091554,0.612453204,8.047023836
6.098920561,1.883358582,0.667778917,8.281747428
6.230587,1.802005621,0.682477831,8.448325099
6.148017052,1.708730832,0.624793513,8.103829192
6.255202437,1.784433198,0.600218772,8.147084234
6.307016698,1.773166607,0.64469735,8.031832237
6.16290133,1.841992239,0.648778989,8.087352298
6.046688099,1.87576897,0.681427245,7.818131497
6.346516024,1.804803678,0.60195868,7.857763055
6.28948549,1.712952647,0.612049743,8.441940011
6.0745747,1.72087163,0.660906208,7.704855432
6.219494538,1.778142598,0.648874664,7.963494876
6.011771323,1.72964611,0.625724834,8.117962823
6.336490966,1.859911948,0.655067082,8.282647929
6.185570296,1.775688297,0.633080125,8.260514459
6.090537742,1.771113691,0.632540438,8.087756889
6.208876762,1.807895517,0.68923855,8.07625372
6.204131501,1.776814817,0.66036156,7.740463875
6.332738514,1.776951303,0.622169175,7.713415988
6.074514909,1.828531506,0.690038183,7.899122278
6.322839068,1.895529049,0.617869173,7.851369722
6.291693404,1.871271542,0.674618858,7.725094609
6.070290067,1.798234748,0.601468228,8.367927536
6.0693236,1.731655081,0.637859015,7.885035575
6.159903065,1.822132479,0.671894006,7.708767686
6.280304946,1.854780872,0.676605808,8.22604253
6.132074852,1.870048231,0.673661285,8.273048013
6.169318372,1.82722331,0.616732469,7.99340006
6.059375841,1.831148885,0.615052792,8.091271332
6.200411865,1.732056046,0.680036108,8.126323223
6.337963311,1.845064326,0.635057661,7.814612532
6.314566062,1.838453666,0.664803446,7.795216814
6.203246087,1.753299098,0.648349156,8.434191021
6.148304767,1.875315997,0.605895668,8.390690393
6.328784617,1.738510552,0.615580147,8.174082895
6.247726465,1.89511379,0.661151599,8.184689125
6.116380343,1.87125716,0.663219391,8.292886568
6.147239197,1.742940225,0.639152861,8.262407474
6.312013336,1.726945934,0.634388694,7.808649759
6.044492357,1.716009503,0.629034715,8.03627773
6.076895704,1.817929636,0.661152668,8.286306857
6.25776373,1.780164572,0.621102004,8.194866469
6.114396185,1.877874249,0.636236079,7.93466378
6.160862662,1.809033637,0.638015885,7.713815968
6.018798912,1.752560639,0.656430875,8.132456618
6.044996403,1.738668687,0.61019683,8.339453821
6.204061215,1.803321195,0.604579951,7.839445648
6.056187442,1.897984908,0.677794744,8.089840453
6.296016255,1.783406459,0.618164282,8.094738502
6.03575463,1.883529499,0.64002237,7.807913855
6.08159761,1.887518877,0.662032644,8.14550003
6.307391389,1.792227495,0.631418241,8.111712101
6.107538922,1.822797612,0.687154585,8.022755414
6.139537511,1.822361477,0.6548071,7.787537756
6.083107475,1.847789519,0.642880441,8.263964226
6.049925947,1.751797937,0.617424927,8.072763428
6.0049262,1.875987452,0.628149811,7.795960948
6.315361608,1.869395548,0.679677002,7.957059032
6.247916133,1.700925781,0.637506016,8.376129107
6.150140026,1.866471968,0.658737414,8.17537356
6.009630434,1.866636584,0.674256734,7.928458049
6.080708896,1.835760421,0.630712496,8.408160759
6.046746051,1.70658419,0.679361596,7.962894569
6.310158853,1.828646455,0.688402739,8.313835595
6.27471357,1.769154641,0.679359793,8.342847681
6.143781872,1.790432726,0.657727931,8.11799574
6.068012196,1.840943189,0.629525685,7.969688956
6.053544739,1.821219302,0.688992561,8.077035997
6.236471739,1.770077855,0.675810536,8.123095053
6.048397867,1.873325994,0.652151574,7.721037147
6.079428759,1.738461739,0.648451365,8.224295041
6.193579331,1.889038015,0.618326466,8.3612755
6.065167429,1.793083846,0.677899838,7.94172106
6.140756245,1.760513913,0.620303166,7.788831201
6.109636028,1.743570057,0.648760912,7.872023599
6.007969334,1.822172439,0.670051422,8.247362511
6.02175259,1.754250994,0.671650417,8.242482261
6.230181431,1.826323699,0.633297143,8.429198525
6.101449648,1.899592954,0.610760953,7.781901742
6.291715984,1.826990974,0.69419374,7.973366443
6.072543157,1.761932089,0.666612077,7.989123318
6.333824471,1.825874478,0.656957503,8.177395277
6.333690327,1.730804572,0.651908301,8.407887094
6.023913757,1.820442267,0.66550108,8.35118088
6.268187851,1.881464789,0.651749235,7.799426984
6.212802379,1.756721343,0.682534593,7.71378002
6.273124841,1.769199531,0.686956497,8.298304069
6.201930886,1.733287324,0.689620286,8.02701476
6.326646448,1.845402931,0.675841698,8.254432883
6.130971985,1.799238205,0.68630904,7.970368045
6.153255491,1.876093591,0.675234557,8.429449234
6.027328495,1.7321524,0.683657949,8.021596644
6.334058719,1.810457691,0.651146844,7.991840712
6.015945072,1.850377874,0.600315253,7.968326213
6.218897246,1.775827611,0.671373652,8.255114768
6.344433951,1.86378143,0.611534452,7.704762359
6.282192491,1.703074691,0.653751532,7.713667652
6.32550057,1.812406333,0.637638684,7.955039419
6.284213205,1.74566063,0.654057583,8.246838654
6.311128817,1.821499352,0.636878656,8.010765165
6.201241834,1.712207743,0.621499152,7.779498509
6.181037813,1.817927789,0.651588731,8.11930326
6.164131495,1.739429906,0.673477608,8.130595058
6.253744904,1.705286186,0.687040196,8.142351434
6.280971948,1.804150912,0.619696954,7.929282243
6.261439106,1.891742355,0.647432678,8.21184496
6.131841681,1.857524253,0.666325214,7.799976486
6.249150703,1.77004165,0.672359443,8.409513049
6.111582251,1.828707799,0.692251169,8.287292163
6.036883558,1.875136892,0.617406987,8.231627888
6.062405394,1.775998971,0.639387045,8.428376067
6.056539518,1.797212094,0.637214834,8.292182918
6.283085955,1.771810939,0.693562621,8.173526445
6.143844318,1.723134348,0.620690107,8.405972655
6.254333128,1.877864205,0.66550991,8.298996942
6.302442313,1.755982151,0.66594641,7.742492521
6.027501348,1.788073497,0.69477407,7.729539609
6.040632202,1.840829087,0.671087357,8.418464418
6.222223954,1.771570138,0.694533783,8.003335059
6.226435679,1.892170896,0.661623174,8.051392297
6.153070592,1.806353457,0.616224837,8.015031106
6.317398245,1.806223902,0.659622441,7.875393294
6.092810469,1.734062161,0.675756328,7.919227475
6.075835547,1.778440924,0.609496767,7.798110448
6.238121583,1.710145429,0.652895392,8.104134397
6.349385121,1.871380462,0.640999006,8.001843286
6.076958195,1.86801471,0.693786974,8.130663593
6.001699292,1.865522803,0.646683042,8.349001268
6.237084024,1.788804774,0.679153559,8.190517643
6.079945556,1.783117016,0.632435011,7.776347091
6.207225822,1.724807635,0.65161681,7.860647226
6.136604936,1.800417217,0.693781427,8.054190164
6.240106128,1.769527991,0.636805713,8.185404836
6.00744861,1.810203403,0.651386059,8.157080036
6.2060164,1.870340834,0.665174799,8.305187546
6.344955543,1.76254843,0.688533461,8.158189814
6.17869359,1.866434345,0.639280954,8.352805707
6.269678553,1.814720771,0.625862373,8.313794208
6.286364075,1.709123482,0.630047595,8.200755182
6.041365715,1.860838953,0.618517994,8.371749613
6.298481308,1.858662776,0.632003452,8.085466807
6.299731595,1.823174414,0.693297993,7.999382992
6.233742701,1.894003163,0.688474157,8.286766115
6.099912009,1.762490752,0.682146369,8.385194922
6.006611512,1.745393462,0.637470846,8.079062098
6.106456879,1.739293094,0.688083578,8.176526975
6.290050015,1.846205786,0.673814336,7.777598302
6.338295741,1.799488911,0.621063723,7.984822615
6.089893002,1.773407588,0.656253332,8.38896949
6.067520628,1.837430896,0.687515279,7.889820697
6.138905225,1.861225538,0.654355855,8.029650582
6.133287196,1.853910203,0.667257317,8.212370669
6.338907455,1.809407982,0.685861818,7.834519932
6.105121253,1.860456332,0.606000821,8.399557419
6.048376319,1.89541914,0.623378282,8.326117896
6.000411834,1.701026319,0.651372127,8.13303681
6.277662897,1.795059866,0.667871642,8.378099083
6.136257549,1.766584632,0.671225985,8.240979911
6.072332908,1.715124462,0.641457152,8.226988761
6.28236886,1.838314636,0.608911148,8.170073592
6.187950579,1.766427714,0.60220222,8.215743897
6.249905725,1.715813733,0.642765382,7.826779999
6.166801829,1.836609173,0.618404497,8.283258095
6.164894727,1.882207271,0.639924626,7.816106707
6.308354832,1.809568711,0.648394675,7.866454827
6.082326489,1.803314708,0.67186766,8.101123163
6.227798324,1.864096016,0.656021271,8.064782892
6.013755482,1.729416754,0.671218157,8.378170223
6.071143359,1.721959179,0.600742431,8.423122115
6.279467856,1.837279342,0.612707794,8.1269194
6.159771878,1.890857604,0.667372267,8.209890239
6.33516179,1.848894959,0.666305769,7.812666626
6.189183748,1.753007137,0.602884822,8.311686562
6.207445504,1.832312484,0.609797878,8.254731006
6.211079654,1.84477755,0.69057661,8.123775219
6.316448893,1.785852722,0.663168643,8.344162789
6.146860299,1.724435337,0.687477855,7.863585349
6.270743475,1.89194833,0.641105047,7.791191281
6.160706768,1.783540193,0.673273281,7.942499074
6.142551803,1.819453049,0.617308903,8.368289409
6.020946571,1.755236611,0.686012292,8.31276425
6.290368728,1.772327728,0.621507254,8.358581974
6.270957749,1.868614174,0.606198294,8.423439331
6.31002666,1.749664797,0.659388419,8.167482815
6.311424143,1.73216303,0.643458004,7.707257701
6.039968071,1.748311826,0.691602735,7.858471343
6.066388944,1.732289332,0.604573453,8.173740313
6.010802909,1.727127794,0.638319429,8.383629569
6.199715611,1.832516049,0.671141649,8.383126386
6.206703418,1.830700184,0.610020834,7.789703891
6.083036349,1.728240756,0.687978975,7.814403986
6.341998262,1.773047078,0.605005112,8.335171537
6.015615645,1.860813183,0.691886723,7.868060374
6.120484085,1.895188126,0.610304434,7.742801343
6.156234101,1.846889707,0.619767412,7.820589352
6.167365347,1.787192849,0.642379474,8.35801203
6.26231667,1.702255953,0.678832394,8.437407444
6.06431573,1.832223742,0.634781569,7.922952899
6.327813206,1.778025187,0.680705742,7.743545924
6.008583979,1.742622206,0.615194352,8.028781043
6.145629741,1.852744943,0.652494327,8.105705155
6.067898608,1.737260497,0.615715887,7.701581861
6.344496115,1.859831919,0.680493801,8.100742341
6.079785779,1.704288128,0.634720508,7.912574423
6.068080385,1.801844862,0.605541999,8.195647377
